Year,Country,Indicator,Category,Value
2019,Jordan,Overnights visitors (tourists),Departures,1.537
2019,Jordan,Same-day visitors (excursionists),Departures,0.0
2019,Latvia,Overnights visitors (tourists),Departures,1.48
2019,Latvia,Same-day visitors (excursionists),Departures,904.0
2019,Lithuania,Overnights visitors (tourists),Departures,2.347
2019,Lithuania,Same-day visitors (excursionists),Departures,2.534
2019,Luxembourg,Overnights visitors (tourists),Departures,2.548
2019,Luxembourg,Same-day visitors (excursionists),Departures,0.0
2019,Malawi,Overnights visitors (tourists),Departures,120.0
2019,Malawi,Same-day visitors (excursionists),Departures,0.0
2019,Malta,Overnights visitors (tourists),Departures,707.0
2019,Malta,Same-day visitors (excursionists),Departures,67.0
2019,Mauritius,Overnights visitors (tourists),Departures,320.0
2019,Mauritius,Same-day visitors (excursionists),Departures,0.0
2019,Mexico,Overnights visitors (tourists),Departures,19.81
2019,Mexico,Same-day visitors (excursionists),Departures,62.942
2019,"Moldova, Republic Of",Overnights visitors (tourists),Departures,289.0
2019,"Moldova, Republic Of",Same-day visitors (excursionists),Departures,21.0
2019,Morocco,Overnights visitors (tourists),Departures,2.009
2019,Morocco,Same-day visitors (excursionists),Departures,0.0
2019,Netherlands,Overnights visitors (tourists),Departures,22.045
2019,Netherlands,Same-day visitors (excursionists),Departures,0.0
2019,New Caledonia,Overnights visitors (tourists),Departures,310.0
2019,New Caledonia,Same-day visitors (excursionists),Departures,0.0
2019,New Zealand,Overnights visitors (tourists),Departures,3.225
2019,New Zealand,Same-day visitors (excursionists),Departures,0.0
2019,Nicaragua,Overnights visitors (tourists),Departures,949.0
2019,Nicaragua,Same-day visitors (excursionists),Departures,0.0
2019,Norway,Overnights visitors (tourists),Departures,8.89
2019,Norway,Same-day visitors (excursionists),Departures,0.0
2019,Oman,Overnights visitors (tourists),Departures,4.224
2019,Oman,Same-day visitors (excursionists),Departures,2.409
2019,Panama,Overnights visitors (tourists),Departures,1.226
2019,Panama,Same-day visitors (excursionists),Departures,0.0
2019,Paraguay,Overnights visitors (tourists),Departures,1.449
2019,Paraguay,Same-day visitors (excursionists),Departures,436.0
2019,Peru,Overnights visitors (tourists),Departures,3.275
2019,Peru,Same-day visitors (excursionists),Departures,0.0
2019,Poland,Overnights visitors (tourists),Departures,13.5
2019,Poland,Same-day visitors (excursionists),Departures,37.1
2019,Portugal,Overnights visitors (tourists),Departures,3.1
2019,Portugal,Same-day visitors (excursionists),Departures,0.0
2019,Puerto Rico,Overnights visitors (tourists),Departures,766.0
2019,Puerto Rico,Same-day visitors (excursionists),Departures,0.0
2019,Samoa,Overnights visitors (tourists),Departures,69.0
2019,Samoa,Same-day visitors (excursionists),Departures,0.0
2019,Saudi Arabia,Overnights visitors (tourists),Departures,19.01
2019,Saudi Arabia,Same-day visitors (excursionists),Departures,8.186
2019,Seychelles,Overnights visitors (tourists),Departures,76.0
2019,Seychelles,Same-day visitors (excursionists),Departures,0.0
2019,Sierra Leone,Overnights visitors (tourists),Departures,122.0
2019,Sierra Leone,Same-day visitors (excursionists),Departures,0.0
2019,Singapore,Overnights visitors (tourists),Departures,10.711
2019,Singapore,Same-day visitors (excursionists),Departures,0.0
2019,Slovenia,Overnights visitors (tourists),Departures,3.17
2019,Slovenia,Same-day visitors (excursionists),Departures,2.879
2019,Sri Lanka,Overnights visitors (tourists),Departures,1.441
2019,Sri Lanka,Same-day visitors (excursionists),Departures,0.0
2019,Sweden,Overnights visitors (tourists),Departures,18.0
2019,Sweden,Same-day visitors (excursionists),Departures,1.061
2019,Switzerland,Overnights visitors (tourists),Departures,13.443
2019,Switzerland,Same-day visitors (excursionists),Departures,6.354
2019,Thailand,Overnights visitors (tourists),Departures,10.446
2019,Thailand,Same-day visitors (excursionists),Departures,0.0
2019,Togo,Overnights visitors (tourists),Departures,269.0
2019,Togo,Same-day visitors (excursionists),Departures,0.0
2019,Tunisia,Overnights visitors (tourists),Departures,2.781
2019,Tunisia,Same-day visitors (excursionists),Departures,0.0
2019,Tuvalu,Overnights visitors (tourists),Departures,4.0
2019,Tuvalu,Same-day visitors (excursionists),Departures,0.0
2019,Türkiye,Overnights visitors (tourists),Departures,9.651
2019,Türkiye,Same-day visitors (excursionists),Departures,0.0
2019,Uganda,Overnights visitors (tourists),Departures,488.0
2019,Uganda,Same-day visitors (excursionists),Departures,0.0
2019,Ukraine,Overnights visitors (tourists),Departures,28.88
2019,Ukraine,Same-day visitors (excursionists),Departures,466.0
2019,United Arab Emirates,Overnights visitors (tourists),Departures,18.395
2019,United Arab Emirates,Same-day visitors (excursionists),Departures,511.0
2019,United States Of America,Overnights visitors (tourists),Departures,99.744
2019,United States Of America,Same-day visitors (excursionists),Departures,71.185
2019,Uruguay,Overnights visitors (tourists),Departures,2.199
2019,Uruguay,Same-day visitors (excursionists),Departures,0.0
2019,Vanuatu,Overnights visitors (tourists),Departures,36.0
2019,Vanuatu,Same-day visitors (excursionists),Departures,0.0
2019,Zimbabwe,Overnights visitors (tourists),Departures,3.275
2019,Zimbabwe,Same-day visitors (excursionists),Departures,0.0
2020,Algeria,Overnights visitors (tourists),Departures,1.386
2020,Algeria,Same-day visitors (excursionists),Departures,0.0
2020,Argentina,Overnights visitors (tourists),Departures,2.841
2020,Argentina,Same-day visitors (excursionists),Departures,1.246
2020,Armenia,Overnights visitors (tourists),Departures,346.0
2020,Armenia,Same-day visitors (excursionists),Departures,0.0
2020,Austria,Overnights visitors (tourists),Departures,3.964
2020,Austria,Same-day visitors (excursionists),Departures,0.0
2020,Bahrain,Overnights visitors (tourists),Departures,464.0
2020,Bahrain,Same-day visitors (excursionists),Departures,288.0
2020,Belarus,Overnights visitors (tourists),Departures,254.0
2020,Belarus,Same-day visitors (excursionists),Departures,5.0
2020,Belgium,Overnights visitors (tourists),Departures,7.108
2020,Belgium,Same-day visitors (excursionists),Departures,3.1
2020,"Bolivia, Plurinational State Of",Overnights visitors (tourists),Departures,432.0
2020,"Bolivia, Plurinational State Of",Same-day visitors (excursionists),Departures,0.0
2020,Bulgaria,Overnights visitors (tourists),Departures,3.325
2020,Bulgaria,Same-day visitors (excursionists),Departures,648.0
2020,Cambodia,Overnights visitors (tourists),Departures,326.0
2020,Cambodia,Same-day visitors (excursionists),Departures,0.0
2020,Canada,Overnights visitors (tourists),Departures,8.971
2020,Canada,Same-day visitors (excursionists),Departures,5.634
2020,Chile,Overnights visitors (tourists),Departures,963.0
2020,Chile,Same-day visitors (excursionists),Departures,198.0
2020,China,Overnights visitors (tourists),Departures,20.334
2020,China,Same-day visitors (excursionists),Departures,0.0
2020,Colombia,Overnights visitors (tourists),Departures,1.275
2020,Colombia,Same-day visitors (excursionists),Departures,0.0
2020,Cook Islands,Overnights visitors (tourists),Departures,3.0
2020,Cook Islands,Same-day visitors (excursionists),Departures,0.0
2020,Costa Rica,Overnights visitors (tourists),Departures,324.0
2020,Costa Rica,Same-day visitors (excursionists),Departures,0.0
2020,Croatia,Overnights visitors (tourists),Departures,493.0
2020,Croatia,Same-day visitors (excursionists),Departures,185.0
2020,Cuba,Overnights visitors (tourists),Departures,271.0
2020,Cuba,Same-day visitors (excursionists),Departures,0.0
2020,Czech Republic (Czechia),Overnights visitors (tourists),Departures,2.399
2020,Czech Republic (Czechia),Same-day visitors (excursionists),Departures,0.0
2020,Denmark,Overnights visitors (tourists),Departures,4.23
2020,Denmark,Same-day visitors (excursionists),Departures,0.0
2020,Dominican Republic,Overnights visitors (tourists),Departures,210.0
2020,Dominican Republic,Same-day visitors (excursionists),Departures,0.0
2020,Ecuador,Overnights visitors (tourists),Departures,508.0
2020,Ecuador,Same-day visitors (excursionists),Departures,0.0
2020,El Salvador,Overnights visitors (tourists),Departures,384.0
2020,El Salvador,Same-day visitors (excursionists),Departures,131.0
2020,Estonia,Overnights visitors (tourists),Departures,558.0
2020,Estonia,Same-day visitors (excursionists),Departures,0.0
2020,Eswatini,Overnights visitors (tourists),Departures,488.0
2020,Eswatini,Same-day visitors (excursionists),Departures,0.0
2020,Fiji,Overnights visitors (tourists),Departures,40.0
2020,Fiji,Same-day visitors (excursionists),Departures,0.0
2020,Finland,Overnights visitors (tourists),Departures,2.33
2020,Finland,Same-day visitors (excursionists),Departures,360.0
2020,France,Overnights visitors (tourists),Departures,11.937
2020,France,Same-day visitors (excursionists),Departures,9.35
2020,French Polynesia,Overnights visitors (tourists),Departures,12.0
2020,French Polynesia,Same-day visitors (excursionists),Departures,0.0
2020,Germany,Overnights visitors (tourists),Departures,36.867
2020,Germany,Same-day visitors (excursionists),Departures,0.0
2020,Ghana,Overnights visitors (tourists),Departures,159.0
2020,Ghana,Same-day visitors (excursionists),Departures,28.0
2020,Greece,Overnights visitors (tourists),Departures,2.324
2020,Greece,Same-day visitors (excursionists),Departures,0.0
2020,Guatemala,Overnights visitors (tourists),Departures,401.0
2020,Guatemala,Same-day visitors (excursionists),Departures,106.0
2020,Hungary,Overnights visitors (tourists),Departures,3.908
2020,Hungary,Same-day visitors (excursionists),Departures,8.819
2020,Iceland,Overnights visitors (tourists),Departures,130.0
2020,Iceland,Same-day visitors (excursionists),Departures,0.0
2020,India,Overnights visitors (tourists),Departures,7.117
2020,India,Same-day visitors (excursionists),Departures,178.0
2020,Israel,Overnights visitors (tourists),Departures,1.544
2020,Israel,Same-day visitors (excursionists),Departures,0.0
2020,Italy,Overnights visitors (tourists),Departures,11.959
2020,Italy,Same-day visitors (excursionists),Departures,9.488
2020,Jordan,Overnights visitors (tourists),Departures,406.0
2020,Jordan,Same-day visitors (excursionists),Departures,0.0
2020,Latvia,Overnights visitors (tourists),Departures,432.0
2020,Latvia,Same-day visitors (excursionists),Departures,258.0
2020,Lithuania,Overnights visitors (tourists),Departures,682.0
2020,Lithuania,Same-day visitors (excursionists),Departures,961.0
2020,Luxembourg,Overnights visitors (tourists),Departures,1.46
2020,Luxembourg,Same-day visitors (excursionists),Departures,0.0
2020,Malta,Overnights visitors (tourists),Departures,197.0
2020,Malta,Same-day visitors (excursionists),Departures,21.0
2020,Mauritius,Overnights visitors (tourists),Departures,65.0
2020,Mauritius,Same-day visitors (excursionists),Departures,0.0
2020,Mexico,Overnights visitors (tourists),Departures,7.345
2020,Mexico,Same-day visitors (excursionists),Departures,28.71
2020,"Moldova, Republic Of",Overnights visitors (tourists),Departures,73.0
2020,"Moldova, Republic Of",Same-day visitors (excursionists),Departures,2.0
2020,Morocco,Overnights visitors (tourists),Departures,646.0
2020,Morocco,Same-day visitors (excursionists),Departures,0.0
2020,Netherlands,Overnights visitors (tourists),Departures,7.667
2020,Netherlands,Same-day visitors (excursionists),Departures,0.0
2020,New Caledonia,Overnights visitors (tourists),Departures,104.0
2020,New Caledonia,Same-day visitors (excursionists),Departures,0.0
2020,New Zealand,Overnights visitors (tourists),Departures,511.0
2020,New Zealand,Same-day visitors (excursionists),Departures,0.0
2020,Nicaragua,Overnights visitors (tourists),Departures,325.0
2020,Nicaragua,Same-day visitors (excursionists),Departures,0.0
2020,Niue,Overnights visitors (tourists),Departures,0.0
2020,Niue,Same-day visitors (excursionists),Departures,0.0
2020,Norway,Overnights visitors (tourists),Departures,1.69
2020,Norway,Same-day visitors (excursionists),Departures,0.0
2020,Oman,Overnights visitors (tourists),Departures,1.098
2020,Oman,Same-day visitors (excursionists),Departures,559.0
2020,Panama,Overnights visitors (tourists),Departures,401.0
2020,Panama,Same-day visitors (excursionists),Departures,0.0
2020,Paraguay,Overnights visitors (tourists),Departures,378.0
2020,Paraguay,Same-day visitors (excursionists),Departures,117.0
2020,Peru,Overnights visitors (tourists),Departures,791.0
2020,Peru,Same-day visitors (excursionists),Departures,0.0
2020,Poland,Overnights visitors (tourists),Departures,6.2
2020,Poland,Same-day visitors (excursionists),Departures,20.706
2020,Portugal,Overnights visitors (tourists),Departures,680.0
2020,Portugal,Same-day visitors (excursionists),Departures,0.0
2020,Puerto Rico,Overnights visitors (tourists),Departures,688.0
2020,Puerto Rico,Same-day visitors (excursionists),Departures,0.0
2020,Samoa,Overnights visitors (tourists),Departures,18.0
2020,Samoa,Same-day visitors (excursionists),Departures,0.0
2020,Saudi Arabia,Overnights visitors (tourists),Departures,4.839
2020,Saudi Arabia,Same-day visitors (excursionists),Departures,1.819
2020,Seychelles,Overnights visitors (tourists),Departures,19.0
2020,Seychelles,Same-day visitors (excursionists),Departures,0.0
2020,Sierra Leone,Overnights visitors (tourists),Departures,38.0
2020,Sierra Leone,Same-day visitors (excursionists),Departures,0.0
2020,Singapore,Overnights visitors (tourists),Departures,1.543
2020,Singapore,Same-day visitors (excursionists),Departures,0.0
2020,Slovenia,Overnights visitors (tourists),Departures,1.138
2020,Slovenia,Same-day visitors (excursionists),Departures,754.0
2020,Sri Lanka,Overnights visitors (tourists),Departures,305.0
2020,Sri Lanka,Same-day visitors (excursionists),Departures,0.0
2020,Sweden,Overnights visitors (tourists),Departures,4.225
2020,Sweden,Same-day visitors (excursionists),Departures,1.856
2020,Switzerland,Overnights visitors (tourists),Departures,6.118
2020,Switzerland,Same-day visitors (excursionists),Departures,1.506
2020,Thailand,Overnights visitors (tourists),Departures,1.706
2020,Thailand,Same-day visitors (excursionists),Departures,0.0
2020,Tunisia,Overnights visitors (tourists),Departures,739.0
2020,Tunisia,Same-day visitors (excursionists),Departures,0.0
2020,Tuvalu,Overnights visitors (tourists),Departures,1.0
2020,Tuvalu,Same-day visitors (excursionists),Departures,0.0
2020,Türkiye,Overnights visitors (tourists),Departures,2.243
2020,Türkiye,Same-day visitors (excursionists),Departures,0.0
